Date,Forecasted_Cost_P50,Best_Case_Cost_P10,Worst_Case_Cost_P90,Provider,Service
2025-12-06 22:47:26.340543,136.47390986184192,102.42582289401588,168.21356922328494,Azure,Networking
2025-12-06 22:47:26.340543,199.5788374184575,82.55833550184464,309.5455796010944,GCP,BigQuery
2025-12-07 22:47:26.340543,351.28915803981,178.7825764758127,508.7850156206464,AWS,Compute (EC2)
2025-12-07 22:47:26.340543,104.83951761922083,91.68187075737328,118.5339282612644,AWS,Storage (S3)
2025-12-07 22:47:26.340543,141.37333749252846,110.4573864933749,172.47891735431045,Azure,Networking
2025-12-07 22:47:26.340543,202.5267041129013,88.08008763880376,320.1796885719632,GCP,BigQuery
2025-12-08 22:47:26.340543,509.9978176287493,353.4247007209926,675.82887332842,AWS,Compute (EC2)
2025-12-08 22:47:26.340543,145.18338399212277,133.00422550004737,157.58266149564258,AWS,Storage (S3)
2025-12-08 22:47:26.340543,203.00538532834466,173.86630963316682,234.63361001121865,Azure,Networking
2025-12-08 22:47:26.340543,279.69088702476654,165.39412343606554,397.77767205360317,GCP,BigQuery
2025-12-09 22:47:26.340543,482.06784914049035,332.21094376700773,642.453377434315,AWS,Compute (EC2)
2025-12-09 22:47:26.340543,149.28657592834804,136.90933007291142,161.3865363614298,AWS,Storage (S3)
2025-12-09 22:47:26.340543,209.45791817675018,177.39484804893607,239.1675770473669,Azure,Networking
2025-12-09 22:47:26.340543,327.7459684547782,215.81588559004675,444.76430942733316,GCP,BigQuery
2025-12-10 22:47:26.340543,504.40070468877354,336.7293925637925,662.6140774648276,AWS,Compute (EC2)
2025-12-10 22:47:26.340543,151.02149957347817,139.38420340576258,163.47372712762163,AWS,Storage (S3)
2025-12-10 22:47:26.340543,210.52487513372074,177.05053666960507,242.03037391571738,Azure,Networking
2025-12-10 22:47:26.340543,292.99872620261635,175.81198735168806,413.8409155959532,GCP,BigQuery
2025-12-11 22:47:26.340543,563.9942205729858,400.47896975277916,726.3180472748403,AWS,Compute (EC2)
2025-12-11 22:47:26.340543,148.47108367998166,136.18777332709763,161.42626868186198,AWS,Storage (S3)
2025-12-11 22:47:26.340543,206.29359359638187,172.8243500253738,237.98168851878557,Azure,Networking
2025-12-11 22:47:26.340543,265.40637307949396,157.00010862310802,387.8284957467789,GCP,BigQuery
2025-12-12 22:47:26.340543,491.49320392729146,323.5686727661862,663.1800561619801,AWS,Compute (EC2)
2025-12-12 22:47:26.340543,151.09531287894464,138.48267517855948,163.16127699636652,AWS,Storage (S3)
2025-12-12 22:47:26.340543,197.76078856790377,165.80807361457119,227.3118675458729,Azure,Networking
2025-12-12 22:47:26.340543,319.999137454577,203.03031614859628,439.33583281171093,GCP,BigQuery
2025-12-13 22:47:26.340543,355.3803689097703,196.68804819114357,510.650442022262,AWS,Compute (EC2)
2025-12-13 22:47:26.340543,105.02752320414653,91.86625109523648,117.5409522342375,AWS,Storage (S3)
2025-12-13 22:47:26.340543,136.21278430431335,104.13638934445662,170.03918103236327,Azure,Networking
2025-12-13 22:47:26.340543,199.92216774027284,83.69377521923077,322.24120272361904,GCP,BigQuery
2025-12-14 22:47:26.340543,352.66323698799874,188.22294658424732,521.2849255095639,AWS,Compute (EC2)
2025-12-14 22:47:26.340543,104.98055191480121,92.42423527482568,116.90728877386086,AWS,Storage (S3)
2025-12-14 22:47:26.340543,141.1122120221774,109.75116369609259,171.66000010151905,Azure,Networking
2025-12-14 22:47:26.340543,202.87003450903106,82.95497113854837,311.9025042518389,GCP,BigQuery
2025-12-15 22:47:26.340543,511.3718965882411,351.05245226803225,676.3460120491748,AWS,Compute (EC2)
2025-12-15 22:47:26.340543,145.32441827081107,132.17310378357982,157.40512445409695,AWS,Storage (S3)
2025-12-15 22:47:26.340543,202.74425994200604,169.30665548314354,233.6132843396746,Azure,Networking
2025-12-15 22:47:26.340543,280.03421743900503,166.95481122263809,393.90134404409474,GCP,BigQuery
2025-12-16 22:47:26.340543,483.44192811186235,325.683559566096,638.5177995214567,AWS,Compute (EC2)
2025-12-16 22:47:26.340543,149.42761019034361,136.45161586465625,162.42804074905257,AWS,Storage (S3)
2025-12-16 22:47:26.340543,209.19679287472755,177.22480002180913,241.1733580986518,Azure,Networking
2025-12-16 22:47:26.340543,328.08929888771763,211.34622598677822,442.74839524381116,GCP,BigQuery
2025-12-17 22:47:26.340543,505.7747836719227,336.40430035675786,668.3005888562273,AWS,Compute (EC2)
2025-12-17 22:47:26.340543,151.16253381869666,138.3449358961788,163.44018005545615,AWS,Storage (S3)
2025-12-17 22:47:26.340543,210.26374991589,179.97202766880534,242.30774290421942,Azure,Networking
2025-12-17 22:47:26.340543,293.342056653915,185.6184553897887,405.59931864513476,GCP,BigQuery
2025-12-18 22:47:26.340543,565.3682995675749,404.69285020685015,725.7471398446789,AWS,Compute (EC2)
2025-12-18 22:47:26.340543,148.61211790842736,135.9069205324428,161.84540960036674,AWS,Storage (S3)
2025-12-18 22:47:26.340543,206.032468462729,173.55883421519616,237.74080008669887,Azure,Networking
2025-12-18 22:47:26.340543,265.749703549444,155.44001861408793,386.4634619054521,GCP,BigQuery
2025-12-19 22:47:26.340543,492.8672828907528,332.7243492062078,654.6393547785216,AWS,Compute (EC2)
2025-12-19 22:47:26.340543,151.2363470772741,138.74148634505832,164.12833150415338,AWS,Storage (S3)
2025-12-19 22:47:26.340543,197.49966352076166,167.4052400006038,232.00301886939096,Azure,Networking
2025-12-19 22:47:26.340543,320.3424679435548,204.60114113160878,431.00808374738136,GCP,BigQuery
2025-12-20 22:47:26.340543,356.7544478305451,192.8913454366965,524.5218077937137,AWS,Compute (EC2)
2025-12-20 22:47:26.340543,105.16855738914447,92.92097263378395,117.2897128132212,AWS,Storage (S3)
2025-12-20 22:47:26.340543,135.95165925951403,104.05285634254736,169.32741668554647,Azure,Networking
2025-12-20 22:47:26.340543,200.2654982298626,87.19188643966898,324.2759817431475,GCP,BigQuery
2025-12-21 22:47:26.340543,354.0373158657492,186.64303464144908,520.685823954698,AWS,Compute (EC2)
2025-12-21 22:47:26.340543,105.12158608640206,92.34614518001922,117.9352805628688,AWS,Storage (S3)
2025-12-21 22:47:26.340543,140.85108697959538,108.97556469170891,171.96738255043797,Azure,Networking
2025-12-21 22:47:26.340543,203.21336499913366,83.21391508695613,318.36726233187665,GCP,BigQuery
2025-12-22 22:47:26.340543,512.7459754238041,354.2926681506724,666.625001898118,AWS,Compute (EC2)
2025-12-22 22:47:26.340543,145.46545242928477,133.28125879819368,157.92875089476414,AWS,Storage (S3)
2025-12-22 22:47:26.340543,202.48313490204555,168.9474820689285,233.45292653114558,Azure,Networking
2025-12-22 22:47:26.340543,280.377547930223,164.78706591115423,394.50164615144126,GCP,BigQuery
2025-12-23 22:47:26.340543,484.81600690459373,329.5094271320705,652.3576706699582,AWS,Compute (EC2)
2025-12-23 22:47:26.340543,149.56864433549336,136.90785889138724,162.5912896114003,AWS,Storage (S3)
2025-12-23 22:47:26.340543,208.93566783709903,174.967008061934,238.8037605933662,Azure,Networking
2025-12-23 22:47:26.340543,328.4326293796263,216.78521980691565,444.7623986556891,GCP,BigQuery
2025-12-24 22:47:26.340543,507.1488624219468,347.9589182955411,675.1883248597965,AWS,Compute (EC2)
2025-12-24 22:47:26.340543,151.30356795053692,139.51480403781918,164.00878452033305,AWS,Storage (S3)
2025-12-24 22:47:26.340543,210.00262488061867,177.7975150798681,244.14502688557738,Azure,Networking
2025-12-24 22:47:26.340543,293.6853871465498,176.28400977704328,402.7581936335652,GCP,BigQuery
2025-12-25 22:47:26.340543,566.742378282615,400.2882814156778,733.4205020212446,AWS,Compute (EC2)
2025-12-25 22:47:26.340543,148.75315190798017,135.65956901325757,161.63171293722354,AWS,Storage (S3)
2025-12-25 22:47:26.340543,205.77134342315838,173.7382783459811,238.10330604616084,Azure,Networking
2025-12-25 22:47:26.340543,266.09303404603867,142.48392437287134,389.4490230824688,GCP,BigQuery
2025-12-26 22:47:26.340543,494.241361613553,342.7478051052147,667.2780581944294,AWS,Compute (EC2)
2025-12-26 22:47:26.340543,151.37738095791354,139.2401091570804,163.41999368198722,AWS,Storage (S3)
2025-12-26 22:47:26.340543,197.23853847463326,167.18400854940737,228.62099627952205,Azure,Networking
2025-12-26 22:47:26.340543,320.6857984437812,202.54954037434078,434.9017180289267,GCP,BigQuery
2025-12-27 22:47:26.340543,358.1285265602352,201.6457814488969,523.5121696727555,AWS,Compute (EC2)
2025-12-27 22:47:26.340543,105.30959115068543,92.82788345713196,117.59050139817464,AWS,Storage (S3)
2025-12-27 22:47:26.340543,135.69053420652753,101.20151951410132,166.99548625246874,Azure,Networking
2025-12-27 22:47:26.340543,200.6088287333676,93.50792749327485,316.8028772985615,GCP,BigQuery
2025-12-28 22:47:26.340543,355.4113946030467,194.23326416018023,527.8143268020203,AWS,Compute (EC2)
2025-12-28 22:47:26.340543,105.26261972902296,93.16116148255566,118.36294413262948,AWS,Storage (S3)
2025-12-28 22:47:26.340543,140.58996192001362,109.56980763084982,174.04252261817714,Azure,Networking
2025-12-28 22:47:26.340543,203.55669550626692,82.2928799931848,325.99300232901146,GCP,BigQuery
2025-12-29 22:47:26.340543,514.1200541684931,356.57553783819003,672.2451773634631,AWS,Compute (EC2)
2025-12-29 22:47:26.340543,145.60648595285576,133.32686979900555,157.96015046950288,AWS,Storage (S3)
2025-12-29 22:47:26.340543,202.22200983570872,169.26689761569992,235.74011326574055,Azure,Networking
2025-12-29 22:47:26.340543,280.7208784406439,151.59343344251633,400.45256627438084,GCP,BigQuery
2025-12-30 22:47:26.340543,486.19008565663916,332.0523033750336,649.0345739844912,AWS,Compute (EC2)
2025-12-30 22:47:26.340543,149.7096777400697,137.54721247484227,162.18766862546798,AWS,Storage (S3)
2025-12-30 22:47:26.340543,208.67454276406048,178.93443825479517,242.86975687340285,Azure,Networking
2025-12-30 22:47:26.340543,328.7759598934814,219.9390106637546,436.0708213968951,GCP,BigQuery
2025-12-31 22:47:26.340543,508.5229411897641,350.6416758026589,672.9430822872956,AWS,Compute (EC2)
2025-12-31 22:47:26.340543,151.44460122333015,139.02957516184517,164.12238228890806,AWS,Storage (S3)
2025-12-31 22:47:26.340543,209.74149980135826,179.507554037889,243.48631550914794,Azure,Networking
2025-12-31 22:47:26.340543,294.0306266028079,182.405274363102,409.229462349331,GCP,BigQuery
2026-01-01 22:47:26.340543,568.116457058428,400.5579824516324,736.3520256503349,AWS,Compute (EC2)
2026-01-01 22:47:26.340543,148.89418516798338,135.98035617688433,160.9414126545745,AWS,Storage (S3)
2026-01-01 22:47:26.340543,205.51021834434763,171.79549471079045,236.94745313062333,Azure,Networking
2026-01-01 22:47:26.340543,266.4401824415425,153.82733290154238,376.82959939593604,GCP,BigQuery
2026-01-02 22:47:26.340543,495.6154403974907,342.7160308040962,665.9613575051825,AWS,Compute (EC2)
2026-01-02 22:47:26.340543,151.51841420508933,139.66759559856015,164.8033744190203,AWS,Storage (S3)
2026-01-02 22:47:26.340543,196.97741339624065,166.50092400700382,229.2454198605631,Azure,Networking
2026-01-02 22:47:26.340543,321.03485577820567,202.0961626689373,436.7543094254594,GCP,BigQuery
2026-01-03 22:47:26.340543,359.50260535237857,199.0112634420936,526.2330226559529,AWS,Compute (EC2)
2026-01-03 22:47:26.340543,105.45062438503729,93.99120098700588,117.90392724772879,AWS,Storage (S3)
2026-01-03 22:47:26.340543,135.4294091285674,103.48082177504247,167.3573782165791,Azure,Networking
2026-01-03 22:47:26.340543,200.95979500673252,83.85633214879682,328.73195131440104,GCP,BigQuery
2026-01-04 22:47:26.340543,356.78547340360285,199.85921241430177,506.05748930840537,AWS,Compute (EC2)
2026-01-04 22:47:26.340543,105.40365295064075,92.38416193077653,117.72169034256505,AWS,Storage (S3)
2026-01-04 22:47:26.340543,140.32883684259576,109.83322113063406,170.61870053236265,Azure,Networking
2026-01-04 22:47:26.340543,203.90957071878415,89.37624872884949,326.27894419253965,GCP,BigQuery
2026-01-05 22:47:26.340543,515.494133065946,366.8557562938899,687.0291479911439,AWS,Compute (EC2)
2026-01-05 22:47:26.340543,145.74751917665043,134.02291030650855,158.34180356778242,AWS,Storage (S3)
2026-01-05 22:47:26.340543,201.96088476178218,172.3203814568706,231.8886853899142,Azure,Networking
2026-01-05 22:47:26.340543,281.08232122342014,164.11247705405728,391.6290969689664,GCP,BigQuery
2026-01-06 22:47:26.340543,487.56416465116007,317.8476963020256,668.4470346369931,AWS,Compute (EC2)
2026-01-06 22:47:26.340543,149.85071096592463,137.56411544885367,161.97707680297475,AWS,Storage (S3)
2026-01-06 22:47:26.340543,208.4134176935048,174.81564980882692,238.12762728032524,Azure,Networking
2026-01-06 22:47:26.340543,329.1459702460476,210.59236195350886,443.8375027046034,GCP,BigQuery
2026-01-07 22:47:26.340543,509.8970202725802,352.62895562373546,667.9580404942827,AWS,Compute (EC2)
2026-01-07 22:47:26.340543,151.58563446409022,138.23680716692974,163.28749134988988,AWS,Storage (S3)
2026-01-07 22:47:26.340543,209.4803747337548,174.20857184421362,241.28069497168815,Azure,Networking
2026-01-07 22:47:26.340543,294.40729558660195,169.86631209560716,408.9442221437567,GCP,BigQuery
2026-01-08 22:47:26.340543,569.4905362302505,408.2860635323682,734.8740239393604,AWS,Compute (EC2)
2026-01-08 22:47:26.340543,149.03521842364157,136.5045289043235,161.27196634159034,AWS,Storage (S3)
2026-01-08 22:47:26.340543,205.24909327970067,173.8716864020289,238.2636864799092,Azure,Networking
2026-01-08 22:47:26.340543,266.82351005610485,141.3641212832482,378.9731846908661,GCP,BigQuery
2026-01-09 22:47:26.340543,496.9895196581179,339.4263386065298,659.2107896558256,AWS,Compute (EC2)
2026-01-09 22:47:26.340543,151.65944747565771,139.60352117771168,163.80811184040397,AWS,Storage (S3)
2026-01-09 22:47:26.340543,196.71628833456754,166.32829510252117,227.40588208578967,Azure,Networking
2026-01-09 22:47:26.340543,321.42484202362556,208.81910135122726,427.7197860201691,GCP,BigQuery
2026-01-10 22:47:26.340543,360.8766847017421,205.4374071398017,529.6910120793406,AWS,Compute (EC2)
2026-01-10 22:47:26.340543,105.59165767050428,92.18790342714986,117.15411049534224,AWS,Storage (S3)
2026-01-10 22:47:26.340543,135.1682840698577,100.68385129876113,165.8652884026695,Azure,Networking
2026-01-10 22:47:26.340543,201.35643988310798,74.4778368709328,314.76165393416323,GCP,BigQuery
2026-01-11 22:47:26.340543,358.15955279885316,195.26183132118783,523.628140405392,AWS,Compute (EC2)
2026-01-11 22:47:26.340543,105.54468623283529,93.46308132896718,118.28348352206059,AWS,Storage (S3)
2026-01-11 22:47:26.340543,140.06771178493022,108.4584257436761,172.12957000235056,Azure,Networking
2026-01-11 22:47:26.340543,204.3155598354117,94.77605913086208,322.0489664499095,GCP,BigQuery
2026-01-12 22:47:26.340543,516.8682124191298,359.9179096081997,684.1464402942697,AWS,Compute (EC2)
2026-01-12 22:47:26.340543,145.88855244075307,133.93885023313106,158.3728151597591,AWS,Storage (S3)
2026-01-12 22:47:26.340543,201.6997597023985,170.12304198808684,233.03909029234475,Azure,Networking
2026-01-12 22:47:26.340543,281.49099594937354,161.50109924478906,397.09786222518136,GCP,BigQuery
2026-01-13 22:47:26.340543,488.9382439617317,328.73734848914387,646.9557823149158,AWS,Compute (EC2)
2026-01-13 22:47:26.340543,149.99174421187962,138.05970554033382,162.43943257098977,AWS,Storage (S3)
2026-01-13 22:47:26.340543,208.15229263227093,173.1649752366353,240.2654348936829,Azure,Networking
2026-01-13 22:47:26.340543,329.55733058127777,210.94210332436694,447.3172953073608,GCP,BigQuery
2026-01-14 22:47:26.340543,511.27109954076013,361.31158708674684,672.4098181672604,AWS,Compute (EC2)
2026-01-14 22:47:26.340543,151.72666769190738,139.64286533213672,164.77088149782503,AWS,Storage (S3)
2026-01-14 22:47:26.340543,209.2192496706965,175.29265191425637,242.97580293773916,Azure,Networking
2026-01-14 22:47:26.340543,294.8213415310474,171.70853179508467,417.0874690222544,GCP,BigQuery
2026-01-15 22:47:26.340543,570.8646154558274,409.5810998509459,736.0730403239108,AWS,Compute (EC2)
2026-01-15 22:47:26.340543,149.17625163333483,137.2597622511574,162.30660593309898,AWS,Storage (S3)
2026-01-15 22:47:26.340543,204.98796821482168,175.08304499337507,234.67129818851114,Azure,Networking
2026-01-15 22:47:26.340543,267.2402416099819,159.17388465588454,385.86042546707915,GCP,BigQuery
2026-01-16 22:47:26.340543,498.36359884085266,338.02521596139513,667.0660581854137,AWS,Compute (EC2)
2026-01-16 22:47:26.340543,151.80048066714292,139.1632474819477,163.72182023103935,AWS,Storage (S3)
2026-01-16 22:47:26.340543,196.4551632677647,164.8679860942185,228.26751622222622,Azure,Networking
2026-01-16 22:47:26.340543,321.8442591867707,205.71358031976843,440.85034205721587,GCP,BigQuery
2026-01-17 22:47:26.340543,362.25076381209396,199.34989013998683,528.7172647155221,AWS,Compute (EC2)
2026-01-17 22:47:26.340543,105.73269089732206,93.10721328095514,118.36664935810329,AWS,Storage (S3)
2026-01-17 22:47:26.340543,134.90715899828044,105.77221322564597,166.54669455101254,Azure,Networking
2026-01-17 22:47:26.340543,201.96057027527905,82.4143785331454,319.63678108719125,GCP,BigQuery
2026-01-18 22:47:26.340543,359.5336318784901,198.19231393263934,524.7968673328845,AWS,Compute (EC2)
2026-01-18 22:47:26.340543,105.6857195128072,93.06528595011491,118.77708944045446,AWS,Storage (S3)
2026-01-18 22:47:26.340543,139.80658671002135,107.983229537513,171.14834755879326,Azure,Networking
2026-01-18 22:47:26.340543,205.10171784656126,88.83869109759539,324.3388027798191,GCP,BigQuery
2026-01-19 22:47:26.340543,518.2422914683484,359.8918860258931,674.1415698080699,AWS,Compute (EC2)
2026-01-19 22:47:26.340543,146.02958577405607,133.52706050245473,159.0216662638932,AWS,Storage (S3)
2026-01-19 22:47:26.340543,201.43863462435684,168.4680609485044,233.0972394955156,Azure,Networking
2026-01-19 22:47:26.340543,282.4591815799944,170.90030354837035,397.38503954366195,GCP,BigQuery
2026-01-20 22:47:26.340543,490.31232298035474,327.3837373978049,646.0627916341031,AWS,Compute (EC2)
2026-01-20 22:47:26.340543,150.1327775985081,138.01050395031146,163.2826980124664,AWS,Storage (S3)
2026-01-20 22:47:26.340543,207.8911675510761,175.1083081215648,240.47146089416532,Azure,Networking
2026-01-20 22:47:26.340543,330.70754383143935,217.04913592783015,443.40022087158053,GCP,BigQuery
2026-01-21 22:47:26.340543,512.6451785290444,347.1199079500502,675.1358826455264,AWS,Compute (EC2)
2026-01-21 22:47:26.340543,151.86770113182564,139.07443833052335,163.7760464856839,AWS,Storage (S3)
2026-01-21 22:47:26.340543,208.95812458632744,179.15629903849515,240.38995017229112,Azure,Networking
2026-01-21 22:47:26.340543,296.15358240050864,185.56540417274027,405.7706876695953,GCP,BigQuery
2026-01-22 22:47:26.340543,572.2386946467909,419.00675916478707,743.3322530262272,AWS,Compute (EC2)
2026-01-22 22:47:26.340543,149.31728516104312,136.33681156508536,162.02546178318008,AWS,Storage (S3)
2026-01-22 22:47:26.340543,204.72684312734555,173.9180558680118,236.78507980178154,Azure,Networking
2026-01-22 22:47:26.340543,269.0014468237038,158.37305612212484,388.97135774089975,GCP,BigQuery
2026-01-23 22:47:26.340543,499.7376782348987,338.3406787704527,649.6043759896072,AWS,Compute (EC2)
2026-01-23 22:47:26.340543,151.94151428272636,139.3443519935746,163.9797825725204,AWS,Storage (S3)
2026-01-23 22:47:26.340543,196.19403817724728,166.25107532885974,228.31069926765272,Azure,Networking
2026-01-23 22:47:26.340543,324.0344287448511,213.36640697873145,437.05290065172085,GCP,BigQuery
2026-01-24 22:47:26.340543,363.62484343954316,192.69020194589288,524.8375240518552,AWS,Compute (EC2)
2026-01-24 22:47:26.340543,105.87372454746308,93.76606022937416,117.982244483074,AWS,Storage (S3)
2026-01-24 22:47:26.340543,134.6460339078934,103.14723631828218,164.84701245338553,Azure,Networking
2026-01-24 22:47:26.340543,204.39767655831938,90.45281076929645,325.3817199118016,GCP,BigQuery
2026-01-25 22:47:26.340543,360.90771173936565,203.83428975793578,522.8628848483779,AWS,Compute (EC2)
2026-01-25 22:47:26.340543,105.82675319750804,93.95678584692368,118.35214493336646,AWS,Storage (S3)
2026-01-25 22:47:26.340543,139.54546161976953,108.1545828701967,172.90241230940595,Azure,Networking
2026-01-25 22:47:26.340543,207.78576085464434,94.08188115365931,327.63761517207064,GCP,BigQuery
2026-01-26 22:47:26.340543,519.6163715624962,366.0767230024506,677.0352216603123,AWS,Compute (EC2)
2026-01-26 22:47:26.340543,146.17061949326686,134.0863440636312,158.30132534804753,AWS,Storage (S3)
2026-01-26 22:47:26.340543,201.17750953416993,169.7185842980223,234.07779585794486,Azure,Networking
2026-01-26 22:47:26.340543,285.39016131298746,173.6001544130796,395.2555937142344,GCP,BigQuery
2026-01-27 22:47:26.340543,491.68640330785684,320.3666116804443,655.3944488214908,AWS,Compute (EC2)
2026-01-27 22:47:26.340543,150.27381135217607,137.45366300529017,162.85799903966569,AWS,Storage (S3)
2026-01-27 22:47:26.340543,207.6300424608981,174.1117766156428,238.03914254795362,Azure,Networking
2026-01-27 22:47:26.340543,333.88546028903716,227.99878338824223,446.02974868132986,GCP,BigQuery
2026-01-28 22:47:26.340543,514.0192590172376,356.18112530025184,675.234963171095,AWS,Compute (EC2)
2026-01-28 22:47:26.340543,152.00873516317927,139.79881005139688,164.87181797443313,AWS,Storage (S3)
2026-01-28 22:47:26.340543,208.69699949672133,175.08578673713222,239.84761740052102,Azure,Networking
2026-01-28 22:47:26.340543,299.8859622878896,190.17575649712467,419.19581310368875,GCP,BigQuery
2026-01-29 22:47:26.340543,573.6127750625437,414.0550169442063,734.7894415569979,AWS,Compute (EC2)
2026-01-29 22:47:26.340543,149.45831943552705,137.50131981110383,162.22619103665926,AWS,Storage (S3)
2026-01-29 22:47:26.340543,204.4657180382051,171.5918013248465,236.4190095482269,Azure,Networking
2026-01-29 22:47:26.340543,273.0413534156772,151.94609924515714,390.5187801320104,GCP,BigQuery
2026-01-30 22:47:26.340543,501.1117585778414,344.5975177569938,663.6795069083629,AWS,Compute (EC2)
2026-01-30 22:47:26.340543,152.08254880030222,140.17733018984669,164.89065385371998,AWS,Storage (S3)
2026-01-30 22:47:26.340543,195.93291308851124,166.2096427473483,227.3572983700599,Azure,Networking
2026-01-30 22:47:26.340543,328.3818620415134,218.0804352375101,447.97178534740823,GCP,BigQuery
2026-01-31 22:47:26.340543,364.9989237097763,201.99088349764978,523.1959204481808,AWS,Compute (EC2)
2026-01-31 22:47:26.340543,106.01475930809862,94.11481733722657,117.91269713570112,AWS,Storage (S3)
2026-01-31 22:47:26.340543,134.38490881953888,103.60909087265902,165.4053994114818,Azure,Networking
2026-01-31 22:47:26.340543,209.0526365595579,94.67376611869058,323.0432701449746,GCP,BigQuery
2026-02-01 22:47:26.340543,362.2817919372125,208.52360653836192,514.3220974616702,AWS,Compute (EC2)
2026-02-01 22:47:26.340543,105.96778820132066,93.49712172062894,118.336515471598,AWS,Storage (S3)
2026-02-01 22:47:26.340543,139.28433653194253,107.5798167732127,170.2221238513632,Azure,Networking
2026-02-01 22:47:26.340543,212.7482475606613,98.57004572915466,323.136655236936,GCP,BigQuery
2026-02-02 22:47:26.340543,520.9904516874244,352.0102207378689,683.707131593714,AWS,Compute (EC2)
2026-02-02 22:47:26.340543,146.3116547400413,133.5083491157226,158.79153689295944,AWS,Storage (S3)
2026-02-02 22:47:26.340543,200.91638444657056,167.3673807594931,231.9787451572299,Azure,Networking
2026-02-02 22:47:26.340543,290.6601747231844,170.89722404486406,395.73765660943525,GCP,BigQuery
2026-02-03 22:47:26.340543,493.06048325742023,336.2205203637059,665.0642364077961,AWS,Compute (EC2)
2026-02-03 22:47:26.340543,150.41484684218466,138.64210064994265,162.71896188370388,AWS,Storage (S3)
2026-02-03 22:47:26.340543,207.3689173734358,177.3853812689339,240.3009050069372,Azure,Networking
2026-02-03 22:47:26.340543,339.8117353821505,225.758687855538,449.86034654232776,GCP,BigQuery
2026-02-04 22:47:26.340543,515.3933388636884,361.5768414514349,687.1754117044393,AWS,Compute (EC2)
2026-02-04 22:47:26.340543,152.1497706530737,139.7925070068268,164.62090363569425,AWS,Storage (S3)
2026-02-04 22:47:26.340543,208.435874408657,175.04584200332246,242.9707194802414,Azure,Networking
2026-02-04 22:47:26.340543,306.16097235839914,193.78166235373362,413.4401674642529,GCP,BigQuery
2026-02-05 22:47:26.340543,574.986854805846,418.20157727848914,748.802289231163,AWS,Compute (EC2)
2026-02-05 22:47:26.340543,149.599354925352,136.57541764926637,162.85888453109456,AWS,Storage (S3)
2026-02-05 22:47:26.340543,204.20459294958496,172.07569356932683,234.57278621983573,Azure,Networking
2026-02-05 22:47:26.340543,279.66509846387055,160.72672825578582,391.66084698211984,GCP,BigQuery
2026-02-06 22:47:26.340543,502.48583821801367,346.3960167364602,667.6876421213026,AWS,Compute (EC2)
2026-02-06 22:47:26.340543,152.2235842900304,139.77434872335647,164.51773369087775,AWS,Storage (S3)
2026-02-06 22:47:26.340543,195.6717879993083,163.6497588902898,227.98174388139367,Azure,Networking
2026-02-06 22:47:26.340543,335.3543420671927,227.33653370601783,454.2478339141607,GCP,BigQuery
2026-02-07 22:47:26.340543,366.3730032473584,203.39934554143014,545.2054581900844,AWS,Compute (EC2)
2026-02-07 22:47:26.340543,106.15579479790273,92.65569967687001,118.97516423805261,AWS,Storage (S3)
2026-02-07 22:47:26.340543,134.12378372997495,100.07415423785692,162.57881861643241,Azure,Networking
2026-02-07 22:47:26.340543,216.37385156317393,100.66474323638428,328.65712538578657,GCP,BigQuery
2026-02-08 22:47:26.340543,363.65587137149356,207.36825193538508,529.2808792779049,AWS,Compute (EC2)
2026-02-08 22:47:26.340543,106.10882369095211,94.85961232428815,118.72508552272382,AWS,Storage (S3)
2026-02-08 22:47:26.340543,139.02321144171242,109.74975417144164,173.39973365409293,Azure,Networking
2026-02-08 22:47:26.340543,220.4181975415643,106.44725720690701,339.1015548224273,GCP,BigQuery
2026-02-09 22:47:26.340543,522.3645307798406,348.9075848897955,672.8077649379562,AWS,Compute (EC2)
2026-02-09 22:47:26.340543,146.45269025599754,134.03949381039806,159.23919849586824,AWS,Storage (S3)
2026-02-09 22:47:26.340543,200.6552593565066,170.21021868814478,232.8308923205201,Azure,Networking
2026-02-09 22:47:26.340543,299.0362957605614,191.20722340563353,411.9785456592385,GCP,BigQuery
2026-02-10 22:47:26.340543,494.4345621111227,334.03006827797253,655.7922041460085,AWS,Compute (EC2)
2026-02-10 22:47:26.340543,150.55588238435635,138.25244944929554,162.64735905262236,AWS,Storage (S3)
2026-02-10 22:47:26.340543,207.1077922838952,175.2187637280862,240.4655540673743,Azure,Networking
2026-02-10 22:47:26.340543,348.54529249768655,230.7651065558479,465.0690188728658,GCP,BigQuery
2026-02-11 22:47:26.340543,516.7674174787068,350.3661912581183,690.1620565782106,AWS,Compute (EC2)
2026-02-11 22:47:26.340543,152.29080622160654,139.11247844597273,163.52150410610164,AWS,Storage (S3)
2026-02-11 22:47:26.340543,208.17474931980095,175.8638865977124,240.29394677977132,Azure,Networking
2026-02-11 22:47:26.340543,315.2519655526384,195.41425901439266,431.26987595530784,GCP,BigQuery
2026-02-12 22:47:26.340543,576.3609331820426,411.3537474159612,737.7370166184764,AWS,Compute (EC2)
2026-02-12 22:47:26.340543,149.74039052023204,137.22578406956436,163.2659025021138,AWS,Storage (S3)
2026-02-12 22:47:26.340543,203.94346786139135,170.6991442218747,236.56890596196757,Azure,Networking
2026-02-12 22:47:26.340543,289.1135277368757,168.98218407072548,399.26408997418037,GCP,BigQuery
2026-02-13 22:47:26.340543,503.8599163560257,347.6508424300997,662.0586093792485,AWS,Compute (EC2)
